unix_timestamp,esc_data
1790227990.7480533,1,-3,-1,-1,14981,27808,24368,31,230490,230491,230493,230494,0,0,0,0
1790227990.7844427,2,2,0,-2,14981,27807,24366,31,230520,230521,230523,230524,0,0,0,0
1790227990.8247108,0,3,3,1,14982,27806,24366,32,230550,230551,230553,230554,0,0,0,0
1790227990.8883836,1,0,-2,-1,14983,27806,24364,33,230580,230581,230583,230584,0,0,0,0
1790227990.927094,-2,4,0,1,14983,27806,24365,33,230610,230611,230613,230614,0,0,0,0
1790227990.9850929,-4,-4,5,-1,14981,27808,24366,32,230640,230641,230643,230644,0,0,0,0
1790227991.028164,-2,-4,4,1,14974,27799,24374,44,230670,230671,230673,230674,0,0,0,0
1790227991.083898,-16,-10,11,28,14725,27554,24579,377,230700,230701,230703,230704,0,0,0,0
1790227991.1675706,-11,-25,17,25,14442,27077,25109,1098,230730,230731,230733,230734,0,0,0,0
1790227991.184599,-7,-14,16,24,14042,26561,25536,1599,230760,230761,230763,230764,0,0,0,0
1790227991.244937,-14,-13,11,7,13684,26158,25890,1964,230790,230791,230793,230794,0,0,0,0
1790227991.2849097,-18,-14,8,7,13191,25864,26229,2150,230820,230821,230823,230824,0,0,0,0
1790227991.3459544,-15,-16,12,9,12737,25537,26552,2401,230850,230851,230853,230854,0,0,0,0
1790227991.4048927,-10,-13,9,15,12076,24456,27466,3453,230910,230911,230913,230914,0,0,0,0
1790227991.4446208,-17,-10,17,9,11666,24080,27840,3822,230940,230941,230943,230944,0,0,0,0
1790227991.508164,-18,-12,17,7,11230,23833,28248,4061,230970,230971,230973,230974,0,0,0,0
1790227991.5645108,-15,-29,44,10,10692,23437,28782,4406,231000,231001,231003,231004,0,0,0,0
1790227991.6278465,-13,-20,11,10,10314,22839,29129,4848,231030,231031,231033,231034,0,0,0,0
1790227991.6642902,-7,-15,11,8,10070,22344,29409,5259,231060,231061,231063,231064,0,0,0,0
1790227991.723986,-9,-6,8,7,9846,22089,29744,5513,231090,231091,231093,231094,0,0,0,0
1790227991.7692342,-3,2,1,1,9671,22005,29937,5627,231120,231121,231123,231124,0,0,0,0
1790227991.8266459,-3,4,-2,-4,9620,22058,30012,5598,231150,231151,231153,231154,0,0,0,0
1790227991.8846245,2,0,0,-1,9553,22098,30066,5546,231180,231181,231183,231184,0,0,0,0
1790227991.9272933,-6,-3,1,-3,9506,22137,30104,5504,231210,231211,231213,231214,0,0,0,0
1790227991.984587,0,1,2,-3,9485,22161,30125,5485,231240,231241,231243,231244,0,0,0,0
1790227992.0447772,-3,-5,-1,2,9483,22160,30124,5487,231270,231271,231273,231274,0,0,0,0
1790227992.085752,0,0,-1,4,9499,22144,30107,5505,231300,231301,231303,231304,0,0,0,0
1790227992.1483147,-1,2,0,0,9525,22123,30082,5527,231330,231331,231333,231334,0,0,0,0
1790227992.2043457,2,8,1,0,9560,22096,30056,5552,231390,231391,231393,231394,0,0,0,0
1790227992.2685933,-6,-4,8,-6,9541,22113,30072,5536,231420,231421,231423,231424,0,0,0,0
1790227992.3046114,4,4,-2,-1,9535,22118,30076,5531,231450,231451,231453,231454,0,0,0,0
1790227992.364925,2,3,-1,-5,9533,22119,30078,5531,231480,231481,231483,231484,0,0,0,0
1790227992.448037,3,5,2,-1,9536,22117,30074,5534,231510,231511,231513,231514,0,0,0,0
1790227992.4684598,-2,-4,-2,2,9542,22114,30069,5538,231540,231541,231543,231544,0,0,0,0
1790227992.5240276,1,-1,-1,2,9545,22111,30067,5540,231570,231571,231573,231574,0,0,0,0
1790227992.564682,4,-2,-1,-6,9544,22112,30069,5539,231600,231601,231603,231604,0,0,0,0
1790227992.6246836,0,-3,4,2,9540,22116,30071,5536,231630,231631,231633,231634,0,0,0,0
1790227992.6667275,-5,-1,2,1,9539,22117,30072,5534,231660,231661,231663,231664,0,0,0,0
1790227992.724004,-1,1,-1,0,9539,22117,30072,5535,231690,231691,231693,231694,0,0,0,0
1790227992.7857692,6,2,-1,2,9542,22115,30070,5537,231720,231721,231723,231724,0,0,0,0
1790227992.8501658,-5,2,0,1,9543,22114,30069,5538,231750,231751,231753,231754,0,0,0,0
1790227992.886249,5,4,-3,-1,9541,22116,30071,5535,231810,231811,231813,231814,0,0,0,0
1790227992.9851828,-1,7,-3,-2,9540,22117,30072,5534,231840,231841,231843,231844,0,0,0,0
1790227993.0475984,-8,-12,6,13,9497,22054,30128,5612,231870,231871,231873,231874,0,0,0,0
1790227993.0849044,-14,-16,16,27,9184,21765,30335,6138,231900,231901,231903,231904,0,0,0,0
1790227993.1452692,-29,-29,27,24,8645,21139,30882,6985,231930,231931,231933,231934,0,0,0,0
1790227993.186489,-17,-7,17,9,8164,20812,31506,7573,231960,231961,231963,231964,0,0,0,0
1790227993.2449367,-9,-5,18,12,7855,20574,31769,7799,231990,231991,231993,231994,0,0,0,0
1790227993.30217,-9,-19,8,5,7586,20240,31968,7996,232020,232021,232023,232024,0,0,0,0
1790227993.3462903,-9,-16,8,18,6858,19430,32486,8834,232080,232081,232083,232084,0,0,0,0
1790227993.406514,-13,-17,14,4,6450,19017,32732,9141,232110,232111,232113,232114,0,0,0,0
1790227993.4472659,-19,-18,9,8,6042,18676,324,9478,232140,232141,232143,232144,0,0,0,0
1790227993.5709648,-13,-20,12,12,5410,18008,1061,10191,232200,232201,232203,232204,0,0,0,0
1790227993.6074328,-18,-18,15,23,4950,17486,1510,10645,232230,232231,232233,232234,0,0,0,0
1790227993.6662402,-25,-14,20,19,4549,17109,2040,11173,232260,232261,232263,232264,0,0,0,0
1790227993.8292308,-10,-1,8,0,4197,16898,2425,11452,232290,232291,232293,232294,0,0,0,0
1790227993.834311,-11,6,1,-14,3504,16919,2871,11187,232350,232351,232353,232354,0,0,0,0
1790227993.8696885,-8,4,8,-8,3312,17166,3085,10941,232380,232381,232383,232384,0,0,0,0
1790227993.947687,-6,7,10,-11,3113,17370,3283,10658,232410,232411,232413,232414,0,0,0,0
1790227993.9726691,-5,2,7,-8,2891,17548,3480,10438,232440,232441,232443,232444,0,0,0,0
